key,vector,model,comb,real
epilepsy,0.14257359504699707,0.0,0.044242488506650766,False
sting,0.11051382124423981,0.0,0.03429391301111979,False
electrocution,0.1091173067688942,0.0,0.033860555939605366,False
chemical burn,0.09280122071504593,0.0,0.028797456776868003,False
severe burn,0.09253266453742981,0.0,0.028714120212354394,False
cardiopulmonary,0.6801530560163807,0.91,0.4496700355656515,True
fire,0.35620322823524475,0.16,0.14597407659684772,False
burn intoxication inhalation,0.31258144974708557,0.03,0.09687659443162276,False
choking,0.1813611090183258,0.0,0.05128604195296811,False
food poisoning,0.16048897802829742,0.0,0.04538373471964459,False
epilepsy,0.13556194305419922,0.0,0.038334765023966745,False
hemorrhage,0.11712289601564407,0.0,0.03312049529926774,False
hypoglycemia,0.10726699233055115,0.0,0.0303334022305602,False
severe burn,0.10406426340341568,0.0,0.029427721343350487,False
chemical burn,0.10129920393228531,0.0,0.028645806428921314,False
electrocution,0.0755508616566658,0.02,0.027020266506370155,False
sting,0.08461245894432068,0.0,0.023927059900828794,False
cardiopulmonary,0.20372457802295685,0.61,0.4260852992255086,True
fire,0.18502609431743622,0.0,0.09688400828854875,False
choking,0.11966323107481003,0.0,0.06265847805983706,False
burn intoxication inhalation,0.11541009694337845,0.0,0.06043143714454333,False
severe burn,0.10155382007360458,0.0,0.0531759651634051,False
epilepsy,0.09887122362852097,0.0,0.051771294664473104,False
food poisoning,0.08869411796331406,0.0,0.04644232313070806,False
chemical burn,0.08316391706466675,0.0,0.04354658006442104,False
hypoglycemia,0.07928096503019333,0.0,0.04151337518875335,False
hemorrhage,0.07689480483531952,0.0,0.04026392567218225,False
sting,0.07568304985761642,0.0,0.03962942230801318,False
electrocution,0.07180329412221909,0.0,0.037597891089606233,False
cardiopulmonary,0.6328166517325674,0.63,0.4576418609582446,True
burn intoxication inhalation,0.2482890784740448,0.01,0.0936033701930346,False
fire,0.1754673570394516,0.04,0.07808487646722258,False
food poisoning,0.19198742508888245,0.02,0.07682375710228424,False
choking,0.13298873603343964,0.0,0.048194813206911165,False
hemorrhage,0.11343322694301605,0.0,0.04110794152221423,False
chemical burn,0.10593315958976746,0.0,0.038389934299119945,False
epilepsy,0.10033899545669556,0.0,0.0363626220358136,False
hypoglycemia,0.09583107382059097,0.0,0.03472896156438221,False
sting,0.09386363625526428,0.0,0.03401596669891227,False
electrocution,0.08733078092336655,0.0,0.03164847489607705,False
severe burn,0.08111922442913055,0.0,0.029397421055783347,False
cardiopulmonary,0.3746333420276642,0.06,0.20778666542235238,True
burn intoxication inhalation,0.2922021448612213,0.08,0.17793996701439893,False
fire,0.26006999611854553,0.0,0.12433256274765304,False
choking,0.19301767647266388,0.02,0.10183809751865526,False
food poisoning,0.14284421503543854,0.0,0.06829002804667028,False
epilepsy,0.11125778406858444,0.0,0.053189393722168334,False
hemorrhage,0.10463780164718628,0.0,0.050024555824367656,False
hypoglycemia,0.10450610518455505,0.0,0.049961595240878134,False
electrocution,0.10114064812660217,0.0,0.048352659542498976,False
chemical burn,0.08759576827287674,0.0,0.04187721197277969,False
severe burn,0.08323540538549423,0.0,0.039792638202682404,False
sting,0.07658786326646805,0.0,0.036614624744894866,False
cardiopulmonary,0.5766652997138136,0.47,0.4372957328724279,True
food poisoning,0.20315465331077576,0.01,0.08905580452527712,False
burn intoxication inhalation,0.15539556741714478,0.0,0.06492411524236782,False
choking,0.1458413302898407,0.0,0.06093236436674046,False
hemorrhage,0.12298022955656052,0.0,0.05138101896323504,False
epilepsy,0.11907079070806503,0.0,0.049747659257089995,False
hypoglycemia,0.11481739580631256,0.0,0.04797059505015941,False
fire,0.11450936645269394,0.0,0.047841900689150486,False
sting,0.10684877634048462,0.0,0.04464131367411348,False
chemical burn,0.08623669296503067,0.0,0.03602960551090097,False
severe burn,0.08404862135648727,0.0,0.035115431344721046,False
electrocution,0.08392661809921265,0.0,0.03506445850381639,False
cardiopulmonary,0.8036809459028031,0.5,0.2601435046513892,True
burn intoxication inhalation,0.5381729937192253,0.21,0.14929446141199645,False
fire,0.42729782438008,0.11,0.10721529643819895,False
food poisoning,0.34377989172935486,0.12,0.09254513291805931,False
hemorrhage,0.33234861493110657,0.06,0.07829135192477232,False
hypoglycemia,0.28003785014152527,0.08,0.07184388821308359,False
choking,0.2734290659427643,0.04,0.06254332084104962,False
epilepsy,0.24397440254688263,0.0,0.04868396391252219,False
chemical burn,0.19371269643306732,0.02,0.042645380384919405,False
sting,0.17244607210159302,0.0,0.03441081631273545,False
severe burn,0.13317568600177765,0.0,0.02657459234925288,False
electrocution,0.1293354481458664,0.0,0.025808290642020466,False
cardiopulmonary,0.5556485149131767,0.48,0.39047406863047496,True
epilepsy,0.22065193951129913,0.0,0.0831931483814328,False
hemorrhage,0.19522084295749664,0.0,0.07360477588043017,False
burn intoxication inhalation,0.15856872498989105,0.03,0.071096705303958,False
fire,0.14926591515541077,0.02,0.0638189015090076,False
electrocution,0.14450664818286896,0.02,0.06202449895668719,False
choking,0.14948906004428864,0.0,0.056362366817213384,False
food poisoning,0.13488171994686127,0.0,0.05085491188672501,False
chemical burn,0.12699930369853973,0.0,0.047882977780896535,False
sting,0.10369755327701569,0.0,0.03909743986693818,False
severe burn,0.08454199880361557,0.0,0.03187515625971619,False
hypoglycemia,0.07881277799606323,0.0,0.029715048726520057,False
cardiopulmonary,0.5442791740936446,0.34,0.3416173153661181,True
hypoglycemia,0.37653349781531836,0.03,0.15705320921123436,False
burn intoxication inhalation,0.2020168900489807,0.02,0.08577021393973877,False
fire,0.17476244270801544,0.0,0.06751473771383297,False
hemorrhage,0.14954844117164612,0.0,0.05777399093743145,False
epilepsy,0.12238993495702744,0.0,0.047282037429760636,False
choking,0.12006725370883942,0.0,0.046384732420547345,False
chemical burn,0.11675058305263519,0.0,0.04510342651770576,False
severe burn,0.10854801535606384,0.0,0.04193458658829813,False
food poisoning,0.10099683701992035,0.0,0.03901739330068266,False
sting,0.09702154994010925,0.0,0.03748164877587621,False
electrocution,0.08559343963861465,0.0,0.033066707798773624,False
food poisoning,0.06449723988771439,0.06,0.13010882268012033,False
choking,0.09914229065179825,0.0,0.10361102564321745,False
hypoglycemia,0.0891646295785904,0.0,0.09318363193949208,False
cardiopulmonary,0.0786392092704773,0.01,0.09263452886088183,True
chemical burn,0.08831031620502472,0.0,0.09229081128471482,False
hemorrhage,0.08478523045778275,0.0,0.08860683598667782,False
epilepsy,0.08300162851810455,0.0,0.08674284005623946,False
severe burn,0.0695558562874794,0.0,0.07269101371431001,False
electrocution,0.06362146884202957,0.0,0.06648913996553016,False
fire,0.06128234416246414,0.0,0.06404458168909961,False
sting,0.05437450855970383,0.0,0.056825382626103704,False
burn intoxication inhalation,0.05049536004662514,0.0,0.052771385553612674,False
cardiopulmonary,0.3694915771484375,0.03,0.19831373778899472,True
burn intoxication inhalation,0.291949987411499,0.08,0.18464167079731986,False
fire,0.24702948331832886,0.01,0.12759337236262236,False
choking,0.18307243287563324,0.0,0.09087995974493768,False
food poisoning,0.13961941003799438,0.0,0.06930921365143293,False
hypoglycemia,0.13544659316539764,0.0,0.06723776344209306,False
hemorrhage,0.11553593724966049,0.0,0.057353808879984126,False
epilepsy,0.09970168769359589,0.0,0.049493444871908605,False
chemical burn,0.08319965749979019,0.0,0.041301584327062935,False
severe burn,0.08228563517332077,0.0,0.04084784964439804,False
sting,0.08191445469856262,0.0,0.04066358997146824,False
electrocution,0.06519541889429092,0.0,0.03236400451777748,False
cardiopulmonary,0.6096068888061825,0.42,0.35300961631431504,True
burn intoxication inhalation,0.29776355624198914,0.09,0.1329480850389168,False
fire,0.2849430441856384,0.05,0.11483811617870647,False
choking,0.1780141144990921,0.02,0.06789084974479205,False
epilepsy,0.19405357539653778,0.0,0.0665329446994872,False
hemorrhage,0.168310284614563,0.01,0.061135221452983377,False
food poisoning,0.14633876085281372,0.0,0.05017350833817953,False
hypoglycemia,0.10692859441041946,0.0,0.03666139231995447,False
chemical burn,0.08140916377305984,0.01,0.03134042145789738,False
electrocution,0.08514764159917831,0.0,0.029193604489036185,False
severe burn,0.08226259052753448,0.0,0.02820443980597052,False
sting,0.08187572658061981,0.0,0.02807180015976095,False
cardiopulmonary,0.26256808638572693,0.23,0.24722188954097266,True
fire,0.27564942836761475,0.04,0.15842570858815355,False
food poisoning,0.1817598193883896,0.02,0.10126405904336801,False
burn intoxication inhalation,0.1632990837097168,0.0,0.0819604622200621,False
choking,0.13867999613285065,0.0,0.06960404385323893,False
hemorrhage,0.12108463048934937,0.0,0.06077285957276918,False
epilepsy,0.11619950085878372,0.0,0.058320993503282736,False
severe burn,0.1059119775891304,0.0,0.053157644492829836,False
chemical burn,0.09821277111768723,0.0,0.04929338201938629,False
sting,0.08603384345769882,0.0,0.04318072959243361,False
electrocution,0.0816355049610138,0.0,0.04097318593695658,False
hypoglycemia,0.07137827575206757,0.0,0.035825041636546574,False
cardiopulmonary,0.6581524960965509,0.35,0.29124534671807667,True
fire,0.43727914046179706,0.16,0.1725480728608058,False
burn intoxication inhalation,0.4631619686597963,0.04,0.1453585470304067,False
choking,0.253095418214798,0.03,0.081783483700636,False
food poisoning,0.2415246218442917,0.02,0.07555189265440257,False
severe burn,0.14079459011554718,0.02,0.046451976590760315,False
electrocution,0.14387087523937225,0.0,0.0415628817108153,False
chemical burn,0.13306649029254913,0.0,0.03844160109890705,False
hypoglycemia,0.10312442481517792,0.01,0.03268053439846282,False
epilepsy,0.10080814361572266,0.0,0.029122481820007328,False
hemorrhage,0.08245790749788284,0.0,0.02382127897500937,False
sting,0.0741870254278183,0.0,0.02143190244171001,False
epilepsy,0.7264706269279122,0.82,0.5736808682366873,True
hypoglycemia,0.1942635476589203,0.01,0.07577388624759035,False
hemorrhage,0.14899203181266785,0.0,0.05527028879975212,False
cardiopulmonary,0.10805734246969223,0.0,0.04008510020685427,False
choking,0.10230913758277893,0.0,0.037952738225380624,False
food poisoning,0.09273204952478409,0.0,0.03440000848281578,False
burn intoxication inhalation,0.09250941127538681,0.0,0.034317418291969,False
chemical burn,0.09162025898694992,0.0,0.03398757713757319,False
sting,0.09116782248020172,0.0,0.03381974066949304,False
severe burn,0.07523062080144882,0.0,0.027907654440934914,False
fire,0.07489179819822311,0.0,0.027781964342583114,False
electrocution,0.06745380163192749,0.0,0.025022754918366304,False
epilepsy,0.53146111820606,0.68,0.49567674902233216,True
choking,0.16536149382591248,0.01,0.07175023106977109,False
food poisoning,0.1546284556388855,0.0,0.06326718129503339,False
hemorrhage,0.1026906967163086,0.05,0.06247433534339917,False
burn intoxication inhalation,0.09922447055578232,0.02,0.04878142358915315,False
hypoglycemia,0.1084313616156578,0.0,0.04436535684884625,False
fire,0.10588163137435913,0.0,0.043322119077614796,False
cardiopulmonary,0.10437006503343582,0.0,0.042703652435524014,False
severe burn,0.09322689473628998,0.0,0.03814435594330925,False
chemical burn,0.08299359679222107,0.0,0.03395733930656877,False
electrocution,0.06965909898281097,0.0,0.02850144771856523,False
sting,0.06612587720155716,0.0,0.027055808349882745,False
epilepsy,0.478576656103723,0.73,0.4633724525833209,True
hypoglycemia,0.21284165978431702,0.01,0.08543825988240424,False
cardiopulmonary,0.1864406168460846,0.02,0.07915004353068869,False
electrocution,0.15423136949539185,0.01,0.06296687271747718,False
food poisoning,0.16416318714618683,0.0,0.06294073136995532,False
hemorrhage,0.11043030768632889,0.0,0.042339360315886664,False
burn intoxication inhalation,0.10277369618415833,0.0,0.03940378909471461,False
chemical burn,0.09759151935577393,0.0,0.037416924650029486,False
sting,0.09600134938955307,0.0,0.0368072480080467,False
choking,0.09036549180746078,0.0,0.03464644079980266,False
severe burn,0.08339943736791611,0.0,0.03197563153488854,False
fire,0.06140332296490669,0.0,0.023542245512784995,False
epilepsy,0.781694839225529,0.82,0.5256827403238318,True
hypoglycemia,0.2881982922554016,0.02,0.10115192911171766,False
hemorrhage,0.15858113765716553,0.0,0.05204697234811498,False
food poisoning,0.14998821914196014,0.0,0.04922674165133834,False
choking,0.12856855988502502,0.0,0.04219672263695922,False
cardiopulmonary,0.11834012717008591,0.0,0.03883970954861897,False
chemical burn,0.11219900101423264,0.0,0.03682416704500181,False
burn intoxication inhalation,0.1095581129193306,0.0,0.03595741686474403,False
sting,0.10915760695934296,0.0,0.035825969184820096,False
electrocution,0.08767437189817429,0.0,0.028775084333722698,False
fire,0.08175204694271088,0.0,0.026831353271205456,False
severe burn,0.0811726525425911,0.0,0.026641193679924933,False
epilepsy,0.5814968129076453,0.39,0.4346135190113467,True
hypoglycemia,0.18654519319534302,0.01,0.08792740946182963,False
food poisoning,0.14786186814308167,0.01,0.07062184982987915,False
choking,0.15008574724197388,0.0,0.06714308672516743,False
cardiopulmonary,0.1208902969956398,0.0,0.054082068714513196,False
hemorrhage,0.10890593379735947,0.0,0.048720685955957674,False
burn intoxication inhalation,0.0951443761587143,0.0,0.042564248885919,False
fire,0.0933024063706398,0.0,0.041740216361188784,False
chemical burn,0.09110548347234726,0.0,0.040757390294095655,False
electrocution,0.09056269377470016,0.0,0.04051456526632077,False
severe burn,0.08094637095928192,0.0,0.036212560521447425,False
sting,0.0784648135304451,0.0,0.03510239897233481,False
epilepsy,0.22341527044773102,0.03,0.15519972903625304,True
cardiopulmonary,0.17808449268341064,0.02,0.12131336654035575,False
hypoglycemia,0.17652657628059387,0.02,0.12035924801722529,False
food poisoning,0.1444687694311142,0.01,0.09460168330786169,False
hemorrhage,0.15406329929828644,0.0,0.09435336025047063,False
choking,0.14300774037837982,0.0,0.08758257747292787,False
burn intoxication inhalation,0.10516344755887985,0.01,0.07052982965249291,False
fire,0.09625208377838135,0.0,0.05894789724070972,False
sting,0.0854145735502243,0.0,0.05231065455258799,False
electrocution,0.08013451844453812,0.0,0.04907697759124638,False
chemical burn,0.07866528630256653,0.0,0.04817717218519302,False
severe burn,0.07763714343309402,0.0,0.04754750415267561,False
food poisoning,0.17519308626651764,0.05,0.13103946457780888,False
epilepsy,0.20375525951385498,0.0,0.118564830538396,True
hypoglycemia,0.1419229507446289,0.05,0.11167963067926856,False
cardiopulmonary,0.18928714096546173,0.0,0.11014585756075355,False
choking,0.16241072118282318,0.0,0.09450651571205565,False
hemorrhage,0.1274925172328949,0.0,0.07418767366642551,False
burn intoxication inhalation,0.12677614390850067,0.0,0.07377081727699203,False
severe burn,0.11228547990322113,0.0,0.06533872513726506,False
fire,0.106735460460186,0.0,0.06210917849234267,False
chemical burn,0.09967976063489914,0.0,0.05800347905611269,False
electrocution,0.08667538315057755,0.0,0.05043625445359352,False
sting,0.08629957586526871,0.0,0.05021757284898587,False
epilepsy,0.7541592991341509,0.66,0.4923916477231944,True
hypoglycemia,0.39654546918248945,0.0,0.1380719110551991,False
food poisoning,0.2072863131761551,0.01,0.07565623323907845,False
choking,0.17980632185935974,0.0,0.06260619376161135,False
hemorrhage,0.11305515468120575,0.0,0.03936431626278812,False
cardiopulmonary,0.09202241897583008,0.0,0.03204099462820475,False
chemical burn,0.0898531973361969,0.0,0.03128570021542554,False
fire,0.08297737687826157,0.0,0.028891630065899572,False
burn intoxication inhalation,0.08165047317743301,0.0,0.028429619668611936,False
sting,0.0711946114897728,0.0,0.024789026301298197,False
severe burn,0.07053457945585251,0.0,0.024559211837728863,False
electrocution,0.06293608248233795,0.0,0.021913515240959806,False
epilepsy,0.7942056324282769,0.57,0.49584992217851864,True
hypoglycemia,0.18041624128818512,0.03,0.07648031527485163,False
food poisoning,0.17448562383651733,0.0,0.06342055841435336,False
choking,0.1645997315645218,0.0,0.05982731792537456,False
cardiopulmonary,0.1345151960849762,0.0,0.04889244548260604,False
hemorrhage,0.11438541114330292,0.0,0.04157584154876047,False
severe burn,0.11158992350101471,0.0,0.04055976135019664,False
electrocution,0.1088932603597641,0.0,0.0395796010452207,False
chemical burn,0.1050586998462677,0.0,0.038185847429923286,False
burn intoxication inhalation,0.09483222663402557,0.0,0.03446881546207766,False
fire,0.09435687959194183,0.0,0.03429604034062807,False
sting,0.07390821725130081,0.0,0.026863533547489066,False
epilepsy,0.544372502560541,0.29,0.38399391375752856,True
hypoglycemia,0.17843234539031982,0.03,0.09592448434538686,False
food poisoning,0.16737057268619537,0.0,0.07702708449329294,False
choking,0.14515459537506104,0.0,0.06680287402438197,False
cardiopulmonary,0.13771900534629822,0.0,0.06338087568733355,False
fire,0.12443890422582626,0.0,0.05726912345593047,False
hemorrhage,0.10722780227661133,0.0,0.04934825073148527,False
electrocution,0.10392872989177704,0.0,0.0478299555900056,False
burn intoxication inhalation,0.09609105437994003,0.0,0.04422290995353527,False
chemical burn,0.08851361274719238,0.0,0.04073562884120393,False
sting,0.08121422678232193,0.0,0.03737631417530145,False
severe burn,0.07841614633798599,0.0,0.0360885849446141,False
epilepsy,0.6747042520602928,0.48,0.45849902902077316,True
hypoglycemia,0.16297608613967896,0.03,0.07662511674431068,False
food poisoning,0.16769610345363617,0.0,0.06658718062817402,False
choking,0.15794065594673157,0.0,0.06271357991907632,False
hemorrhage,0.1470997929573059,0.01,0.062379698006453876,False
electrocution,0.13670048117637634,0.02,0.06222114306608183,False
cardiopulmonary,0.12095554918050766,0.0,0.04802788398413328,False
burn intoxication inhalation,0.09236880391836166,0.0,0.03667692990028728,False
fire,0.08899208158254623,0.0,0.035336132973730804,False
severe burn,0.08401758968830109,0.0,0.033360908842258556,False
chemical burn,0.07618340849876404,0.0,0.03025018636750665,False
sting,0.06880946457386017,0.0,0.027322210547213645,False
epilepsy,0.6203048392360139,0.41,0.44743684625961555,True
hypoglycemia,0.15694987773895264,0.03,0.08118787811009806,False
food poisoning,0.17435704171657562,0.0,0.07571910943043728,False
choking,0.1640295386314392,0.0,0.07123412087736365,False
cardiopulmonary,0.12252135574817657,0.0,0.053208105919474086,False
hemorrhage,0.11170075088739395,0.0,0.048508975012625084,False
burn intoxication inhalation,0.09679260849952698,0.0,0.042034723937028146,False
fire,0.08970815688371658,0.0,0.038958115376393286,False
electrocution,0.08580602705478668,0.0,0.03726351335390195,False
chemical burn,0.08527642488479614,0.0,0.03703351974842832,False
severe burn,0.08409445732831955,0.0,0.03652021939720098,False
sting,0.0711410716176033,0.0,0.030894872577433608,False
epilepsy,1.0537455386063483,0.77,0.6086896644230324,True
hypoglycemia,0.15094837546348572,0.0,0.05038022797647719,False
cardiopulmonary,0.147070974111557,0.0,0.04908611425404284,False
hemorrhage,0.12716391682624817,0.01,0.04577955462345831,False
choking,0.11251305043697357,0.0,0.0375521307462815,False
burn intoxication inhalation,0.10365337878465652,0.0,0.03459514445033797,False
food poisoning,0.10138589888811111,0.0,0.033838354893847046,False
fire,0.10088919848203659,0.0,0.033672577159458005,False
electrocution,0.0925644040107727,0.0,0.030894110401986703,False
severe burn,0.0839909017086029,0.0,0.02803263541615851,False
chemical burn,0.07121452689170837,0.0,0.02376841810337416,False
sting,0.07104269415140152,0.0,0.023711067551545423,False
hypoglycemia,0.9765715622247315,0.89,0.36539001345034533,True
food poisoning,0.6735210084774494,0.25,0.1807835073341935,False
epilepsy,0.37568989396095276,0.12,0.0970335885786876,False
choking,0.28296324610710144,0.08,0.07105173359599659,False
cardiopulmonary,0.23131287097930908,0.07,0.05898338762252957,False
burn intoxication inhalation,0.1968417912721634,0.01,0.04049023698022561,False
electrocution,0.19525490701198578,0.01,0.0401795970492929,False
severe burn,0.16227681934833527,0.0,0.03176643767876528,False
chemical burn,0.15554125607013702,0.0,0.03044792002499627,False
sting,0.1529809832572937,0.0,0.029946734784390562,False
hemorrhage,0.14679698646068573,0.0,0.028736188819575615,False
fire,0.1286848485469818,0.0,0.02519065408100126,False
hypoglycemia,0.7119696568809908,0.79,0.47328879493470444,True
epilepsy,0.236221581697464,0.07,0.09649412204874894,False
food poisoning,0.2365638017654419,0.0,0.07454411355768803,False
cardiopulmonary,0.21169336140155792,0.01,0.06985825804274623,False
hemorrhage,0.166301429271698,0.0,0.05240359064201617,False
sting,0.1388382613658905,0.0,0.04374961445569233,False
burn intoxication inhalation,0.13642697036266327,0.0,0.04298978751250081,False
chemical burn,0.10770326852798462,0.0,0.03393860184765219,False
severe burn,0.10724636912345886,0.0,0.03379462732221242,False
choking,0.10378550738096237,0.0,0.03270406795169674,False
fire,0.08505554497241974,0.0,0.026802030385957912,False
electrocution,0.061668187379837036,0.0,0.01943239129838377,False
hypoglycemia,0.5254681871743697,0.76,0.4154854108953591,True
hemorrhage,0.44367064827467045,0.0,0.143401978703038,False
epilepsy,0.24706844985485077,0.02,0.08632111298611042,False
cardiopulmonary,0.20394901931285858,0.02,0.07238417195943735,False
food poisoning,0.15345831215381622,0.0,0.04960036391152465,False
severe burn,0.1375226378440857,0.0,0.04444968009489366,False
choking,0.1253443956375122,0.0,0.04051346291140685,False
burn intoxication inhalation,0.11076027899980545,0.0,0.0357996257630267,False
chemical burn,0.10569442063570023,0.0,0.03416225327497271,False
sting,0.09692379087209702,0.0,0.03132743499825448,False
electrocution,0.07530348747968674,0.0,0.024339381362774345,False
fire,0.06873125582933426,0.0,0.022215123139201695,False
food poisoning,0.22346805036067963,0.05,0.1795174942440411,False
hypoglycemia,0.19346828758716583,0.0,0.1270018276633287,True
epilepsy,0.17740412056446075,0.0,0.11645654090229646,False
cardiopulmonary,0.1524287462234497,0.0,0.10006151189034472,False
choking,0.11777489632368088,0.0,0.07731306909525142,False
burn intoxication inhalation,0.10519802570343018,0.0,0.06905701031178069,False
chemical burn,0.10088104009628296,0.0,0.0662231346986678,False
sting,0.09459808468818665,0.0,0.06209870257644767,False
hemorrhage,0.09008076041936874,0.0,0.0591333150938645,False
severe burn,0.0830671563744545,0.0,0.05452925029688992,False
fire,0.07573231309652328,0.0,0.04971430871892383,False
electrocution,0.05924893915653229,0.0,0.03889383450816325,False
hypoglycemia,0.5241462649321573,0.11,0.24209904627216938,True
epilepsy,0.41506995097738175,0.17,0.22336310243707355,False
hemorrhage,0.4414368505025532,0.02,0.17616349350169735,False
severe burn,0.1482805758714676,0.0,0.05660931552283271,False
food poisoning,0.1364443153142929,0.01,0.05590828335693838,False
chemical burn,0.10448180884122849,0.0,0.03988818932168378,False
cardiopulmonary,0.0992564931511879,0.0,0.03789331209069486,False
fire,0.09891714155673981,0.0,0.03776375728305815,False
choking,0.09854529798030853,0.0,0.03762179795885386,False
burn intoxication inhalation,0.09265586733818054,0.0,0.03537338048737697,False
sting,0.0858030691742897,0.0,0.03275717663738483,False
electrocution,0.06432941555976868,0.0,0.024559145130236174,False
hypoglycemia,0.5215128870158903,0.72,0.4197023095580408,True
cardiopulmonary,0.25436651706695557,0.12,0.12655727820261437,False
epilepsy,0.2267427295446396,0.06,0.09693543022990914,False
food poisoning,0.16642771661281586,0.02,0.06302322275212056,False
hemorrhage,0.16219760477542877,0.0,0.05483206017510994,False
burn intoxication inhalation,0.11924207955598831,0.01,0.04369120920855821,False
choking,0.12051021307706833,0.0,0.04073933930347501,False
chemical burn,0.09129370003938675,0.02,0.037623631163477875,False
severe burn,0.09967514127492905,0.01,0.0370764657987823,False
sting,0.10510506480932236,0.0,0.035531518768806426,False
fire,0.0898800939321518,0.0,0.03038460848947671,False
electrocution,0.04112596437335014,0.0,0.013902926349628652,False
hypoglycemia,0.4929563890174591,0.68,0.4487554841589083,True
cardiopulmonary,0.18195803463459015,0.06,0.09256950726832797,False
epilepsy,0.2126096934080124,0.01,0.08516712273289113,False
food poisoning,0.1508091241121292,0.0,0.05769730412842492,False
hemorrhage,0.13558192551136017,0.0,0.05187160681823256,False
chemical burn,0.10651843994855881,0.02,0.04840405347184666,False
severe burn,0.10164639353752136,0.02,0.04654008174493429,False
choking,0.10557277500629425,0.01,0.04421640658522912,False
sting,0.10420649498701096,0.0,0.03986783869225584,False
burn intoxication inhalation,0.09681841731071472,0.0,0.037041271220802655,False
fire,0.0726235955953598,0.0,0.02778469609603819,False
electrocution,0.05249716714024544,0.0,0.020084627082108262,False
food poisoning,0.5167581269906185,0.17,0.24946971862847866,False
hypoglycemia,0.45461755536967846,0.18,0.23052928935623557,True
choking,0.2737663984298706,0.1,0.13577327240039114,False
burn intoxication inhalation,0.14414577186107635,0.01,0.0559945355178559,False
hemorrhage,0.15193623304367065,0.0,0.05519190500587008,False
cardiopulmonary,0.12396169453859329,0.01,0.04866252750437943,False
epilepsy,0.12095290422439575,0.0,0.04393699295031354,False
severe burn,0.12019110471010208,0.0,0.043660263920087226,False
fire,0.11791425198316574,0.0,0.042833181157140826,False
chemical burn,0.1068623960018158,0.0,0.038818516759834755,False
sting,0.08436761796474457,0.0,0.03064713046389231,False
electrocution,0.06739763915538788,0.0,0.02448266633552053,False
hypoglycemia,0.7282844371347127,0.57,0.3836886353170128,True
epilepsy,0.4236847668329869,0.16,0.17249934239043774,False
food poisoning,0.29181140661239624,0.02,0.09215121868319413,False
choking,0.25122177600860596,0.03,0.08311090880539654,False
hemorrhage,0.17467720806598663,0.01,0.05457859919616522,False
severe burn,0.13886143267154694,0.0,0.04103842892663644,False
chemical burn,0.11609981209039688,0.0,0.03431157086026427,False
fire,0.10603322833776474,0.0,0.03133654191292808,False
burn intoxication inhalation,0.10524521768093109,0.0,0.031103657095943715,False
cardiopulmonary,0.09988030791282654,0.0,0.02951813789179619,False
sting,0.08825016021728516,0.0,0.02608102090094178,False
electrocution,0.06964295357465744,0.0,0.020581938019283017,False
food poisoning,0.5144341420395903,0.17,0.2743990728774185,False
hypoglycemia,0.4249588354828091,0.03,0.1823992623773166,True
choking,0.26668426394462585,0.05,0.1269630824703168,False
severe burn,0.14372190833091736,0.0,0.05762009224241163,False
hemorrhage,0.13954274356365204,0.0,0.05594460753599083,False
sting,0.12067646533250809,0.0,0.048380856785850905,False
burn intoxication inhalation,0.1201966404914856,0.0,0.04818848839942329,False
fire,0.11870867758989334,0.0,0.04759194358145702,False
chemical burn,0.1181640625,0.0,0.047373599892031396,False
cardiopulmonary,0.10740271955728531,0.01,0.04706836702185323,False
epilepsy,0.0979117602109909,0.0,0.03925417301017391,False
electrocution,0.06189972907304764,0.0,0.024816453805755895,False
food poisoning,0.7536889178477173,0.58,0.27527784237530023,False
hypoglycemia,0.8259315024122992,0.43,0.2592284523988996,True
choking,0.3012719750404358,0.09,0.08075984109163288,False
hemorrhage,0.14286476373672485,0.22,0.07489649790047527,False
cardiopulmonary,0.23083001375198364,0.11,0.07034845198668944,False
epilepsy,0.2582622766494751,0.04,0.06156232902535617,False
burn intoxication inhalation,0.18524570763111115,0.01,0.04029936547457153,False
severe burn,0.16311652958393097,0.01,0.03573182929364768,False
sting,0.14498914778232574,0.0,0.029926243845350316,False
fire,0.11949894577264786,0.02,0.02879304783299413,False
chemical burn,0.1245013177394867,0.0,0.025697487368730516,False
electrocution,0.0746818259358406,0.01,0.01747861140635243,False
hypoglycemia,0.4534112503293891,0.03,0.24476318506136863,True
hemorrhage,0.40845548223981554,0.0,0.20681120830488156,False
food poisoning,0.1949853003025055,0.04,0.11897892427090406,False
choking,0.15703822672367096,0.02,0.08963887419040484,False
epilepsy,0.12856927514076233,0.0,0.06509783391065456,False
severe burn,0.10261151194572449,0.0,0.05195477033413034,False
sting,0.10207606106996536,0.0,0.051683658187473835,False
chemical burn,0.08952604979276657,0.0,0.04532927414972088,False
cardiopulmonary,0.06656356155872345,0.0,0.03370279306706308,False
fire,0.06286882609128952,0.0,0.03183205625580324,False
burn intoxication inhalation,0.06061143800616264,0.0,0.030689084309538532,False
electrocution,0.058299195021390915,0.0,0.029518337958056428,False
hypoglycemia,0.5728628525171545,0.58,0.43420829465338934,True
epilepsy,0.21776150166988373,0.05,0.10084830538173739,False
hemorrhage,0.16340135037899017,0.01,0.0653089866450839,False
chemical burn,0.13791103661060333,0.01,0.05570844686935514,False
food poisoning,0.1474052220582962,0.0,0.05551793949574291,False
choking,0.13772951066493988,0.0,0.051873729662374975,False
